segment_id,forecast_as_of,day,date,survival_probability,failure_probability_by_day
SEG-028,2025-11-21,11,2025-12-02,0.99767782,0.00232218
SEG-028,2025-11-21,12,2025-12-03,0.99746655,0.00253345
SEG-028,2025-11-21,13,2025-12-04,0.99725525,0.00274475
SEG-028,2025-11-21,14,2025-12-05,0.99704392,0.00295608
SEG-028,2025-11-21,15,2025-12-06,0.99683257,0.00316743
SEG-028,2025-11-21,16,2025-12-07,0.99662119,0.00337881
SEG-028,2025-11-21,17,2025-12-08,0.99640978,0.00359022
SEG-028,2025-11-21,18,2025-12-09,0.99619835,0.00380165
SEG-028,2025-11-21,19,2025-12-10,0.99598688,0.00401312
SEG-028,2025-11-21,20,2025-12-11,0.9957754,0.0042246
SEG-028,2025-11-21,21,2025-12-12,0.99556389,0.00443611
SEG-028,2025-11-21,22,2025-12-13,0.99535235,0.00464765
SEG-028,2025-11-21,23,2025-12-14,0.99514078,0.00485922
SEG-028,2025-11-21,24,2025-12-15,0.99492919,0.00507081
SEG-028,2025-11-21,25,2025-12-16,0.99471757,0.00528243
SEG-028,2025-11-21,26,2025-12-17,0.99450593,0.00549407
SEG-028,2025-11-21,27,2025-12-18,0.99429426,0.00570574
SEG-028,2025-11-21,28,2025-12-19,0.99408257,0.00591743
SEG-028,2025-11-21,29,2025-12-20,0.99387085,0.00612915
SEG-028,2025-11-21,30,2025-12-21,0.99365911,0.00634089
SEG-029,2025-11-21,1,2025-11-22,0.99973737,0.00026263
SEG-029,2025-11-21,2,2025-11-23,0.99947472,0.00052528
SEG-029,2025-11-21,3,2025-11-24,0.99921204,0.00078796
SEG-029,2025-11-21,4,2025-11-25,0.99894935,0.00105065
SEG-029,2025-11-21,5,2025-11-26,0.99868663,0.00131337
SEG-029,2025-11-21,6,2025-11-27,0.99842389,0.00157611
SEG-029,2025-11-21,7,2025-11-28,0.99816113,0.00183887
SEG-029,2025-11-21,8,2025-11-29,0.99789835,0.00210165
SEG-029,2025-11-21,9,2025-11-30,0.99763555,0.00236445
SEG-029,2025-11-21,10,2025-12-01,0.99737273,0.00262727
SEG-029,2025-11-21,11,2025-12-02,0.99710989,0.00289011
SEG-029,2025-11-21,12,2025-12-03,0.99684703,0.00315297
SEG-029,2025-11-21,13,2025-12-04,0.99658415,0.00341585
SEG-029,2025-11-21,14,2025-12-05,0.99632125,0.00367875
SEG-029,2025-11-21,15,2025-12-06,0.99605833,0.00394167
SEG-029,2025-11-21,16,2025-12-07,0.99579538,0.00420462
SEG-029,2025-11-21,17,2025-12-08,0.99553242,0.00446758
SEG-029,2025-11-21,18,2025-12-09,0.99526944,0.00473056
SEG-029,2025-11-21,19,2025-12-10,0.99500644,0.00499356
SEG-029,2025-11-21,20,2025-12-11,0.99474343,0.00525657
SEG-029,2025-11-21,21,2025-12-12,0.99448039,0.00551961
SEG-029,2025-11-21,22,2025-12-13,0.99421733,0.00578267
SEG-029,2025-11-21,23,2025-12-14,0.99395426,0.00604574
SEG-029,2025-11-21,24,2025-12-15,0.99369117,0.00630883
SEG-029,2025-11-21,25,2025-12-16,0.99342805,0.00657195
SEG-029,2025-11-21,26,2025-12-17,0.99316492,0.00683508
SEG-029,2025-11-21,27,2025-12-18,0.99290178,0.00709822
SEG-029,2025-11-21,28,2025-12-19,0.99263861,0.00736139
SEG-029,2025-11-21,29,2025-12-20,0.99237543,0.00762457
SEG-029,2025-11-21,30,2025-12-21,0.99211223,0.00788777
SEG-030,2025-11-21,1,2025-11-22,0.99993621,6.379e-05
SEG-030,2025-11-21,2,2025-11-23,0.99987241,0.00012759
SEG-030,2025-11-21,3,2025-11-24,0.99980859,0.00019141
SEG-030,2025-11-21,4,2025-11-25,0.99974475,0.00025525
SEG-030,2025-11-21,5,2025-11-26,0.99968089,0.00031911
SEG-030,2025-11-21,6,2025-11-27,0.99961702,0.00038298
SEG-030,2025-11-21,7,2025-11-28,0.99955312,0.00044688
SEG-030,2025-11-21,8,2025-11-29,0.99948921,0.00051079
SEG-030,2025-11-21,9,2025-11-30,0.99942528,0.00057472
SEG-030,2025-11-21,10,2025-12-01,0.99936134,0.00063866
SEG-030,2025-11-21,11,2025-12-02,0.99929737,0.00070263
SEG-030,2025-11-21,12,2025-12-03,0.99923339,0.00076661
SEG-030,2025-11-21,13,2025-12-04,0.99916939,0.00083061
SEG-030,2025-11-21,14,2025-12-05,0.99910537,0.00089463
SEG-030,2025-11-21,15,2025-12-06,0.99904134,0.00095866
SEG-030,2025-11-21,16,2025-12-07,0.99897729,0.00102271
SEG-030,2025-11-21,17,2025-12-08,0.99891322,0.00108678
SEG-030,2025-11-21,18,2025-12-09,0.99884913,0.00115087
SEG-030,2025-11-21,19,2025-12-10,0.99878502,0.00121498
SEG-030,2025-11-21,20,2025-12-11,0.9987209,0.0012791
SEG-030,2025-11-21,21,2025-12-12,0.99865676,0.00134324
SEG-030,2025-11-21,22,2025-12-13,0.9985926,0.0014074
SEG-030,2025-11-21,23,2025-12-14,0.99852843,0.00147157
SEG-030,2025-11-21,24,2025-12-15,0.99846423,0.00153577
SEG-030,2025-11-21,25,2025-12-16,0.99840003,0.00159997
SEG-030,2025-11-21,26,2025-12-17,0.9983358,0.0016642
SEG-030,2025-11-21,27,2025-12-18,0.99827155,0.00172845
SEG-030,2025-11-21,28,2025-12-19,0.99820729,0.00179271
SEG-030,2025-11-21,29,2025-12-20,0.99814301,0.00185699
SEG-030,2025-11-21,30,2025-12-21,0.99807872,0.00192128
SEG-031,2025-11-21,1,2025-11-22,0.99929558,0.00070442
SEG-031,2025-11-21,2,2025-11-23,0.99859141,0.00140859
SEG-031,2025-11-21,3,2025-11-24,0.99788749,0.00211251
SEG-031,2025-11-21,4,2025-11-25,0.99718383,0.00281617
SEG-031,2025-11-21,5,2025-11-26,0.99648042,0.00351958
SEG-031,2025-11-21,6,2025-11-27,0.99577727,0.00422273
SEG-031,2025-11-21,7,2025-11-28,0.99507437,0.00492563
SEG-031,2025-11-21,8,2025-11-29,0.99437173,0.00562827
SEG-031,2025-11-21,9,2025-11-30,0.99366934,0.00633066
SEG-031,2025-11-21,10,2025-12-01,0.99296721,0.00703279
SEG-031,2025-11-21,11,2025-12-02,0.99226534,0.00773466
SEG-031,2025-11-21,12,2025-12-03,0.99156372,0.00843628
SEG-031,2025-11-21,13,2025-12-04,0.99086237,0.00913763
SEG-031,2025-11-21,14,2025-12-05,0.99016126,0.00983874
SEG-031,2025-11-21,15,2025-12-06,0.98946042,0.01053958
SEG-031,2025-11-21,16,2025-12-07,0.98875984,0.01124016
SEG-031,2025-11-21,17,2025-12-08,0.98805952,0.01194048
SEG-031,2025-11-21,18,2025-12-09,0.98735945,0.01264055
SEG-031,2025-11-21,19,2025-12-10,0.98665965,0.01334035
SEG-031,2025-11-21,20,2025-12-11,0.98596011,0.01403989
SEG-031,2025-11-21,21,2025-12-12,0.98526082,0.01473918
SEG-031,2025-11-21,22,2025-12-13,0.9845618,0.0154382
SEG-031,2025-11-21,23,2025-12-14,0.98386304,0.01613696
SEG-031,2025-11-21,24,2025-12-15,0.98316454,0.01683546
SEG-031,2025-11-21,25,2025-12-16,0.98246631,0.01753369
SEG-031,2025-11-21,26,2025-12-17,0.98176834,0.01823166
SEG-031,2025-11-21,27,2025-12-18,0.98107063,0.01892937
SEG-031,2025-11-21,28,2025-12-19,0.98037318,0.01962682
SEG-031,2025-11-21,29,2025-12-20,0.979676,0.020324
SEG-031,2025-11-21,30,2025-12-21,0.97897909,0.02102091
SEG-032,2025-11-21,1,2025-11-22,0.99950706,0.00049294
SEG-032,2025-11-21,2,2025-11-23,0.9990142,0.0009858
SEG-032,2025-11-21,3,2025-11-24,0.9985214,0.0014786
SEG-032,2025-11-21,4,2025-11-25,0.99802868,0.00197132
SEG-032,2025-11-21,5,2025-11-26,0.99753604,0.00246396
SEG-032,2025-11-21,6,2025-11-27,0.99704347,0.00295653
SEG-032,2025-11-21,7,2025-11-28,0.99655097,0.00344903
SEG-032,2025-11-21,8,2025-11-29,0.99605855,0.00394145
SEG-032,2025-11-21,9,2025-11-30,0.9955662,0.0044338
SEG-032,2025-11-21,10,2025-12-01,0.99507393,0.00492607
SEG-032,2025-11-21,11,2025-12-02,0.99458173,0.00541827
SEG-032,2025-11-21,12,2025-12-03,0.99408961,0.00591039
SEG-032,2025-11-21,13,2025-12-04,0.99359756,0.00640244
SEG-032,2025-11-21,14,2025-12-05,0.99310559,0.00689441
SEG-032,2025-11-21,15,2025-12-06,0.9926137,0.0073863
SEG-032,2025-11-21,16,2025-12-07,0.99212189,0.00787811
SEG-032,2025-11-21,17,2025-12-08,0.99163015,0.00836985
SEG-032,2025-11-21,18,2025-12-09,0.99113849,0.00886151
SEG-032,2025-11-21,19,2025-12-10,0.99064691,0.00935309
SEG-032,2025-11-21,20,2025-12-11,0.99015541,0.00984459
SEG-032,2025-11-21,21,2025-12-12,0.98966398,0.01033602
SEG-032,2025-11-21,22,2025-12-13,0.98917264,0.01082736
SEG-032,2025-11-21,23,2025-12-14,0.98868137,0.01131863
SEG-032,2025-11-21,24,2025-12-15,0.98819019,0.01180981
SEG-032,2025-11-21,25,2025-12-16,0.98769908,0.01230092
SEG-032,2025-11-21,26,2025-12-17,0.98720805,0.01279195
SEG-032,2025-11-21,27,2025-12-18,0.98671711,0.01328289
SEG-032,2025-11-21,28,2025-12-19,0.98622624,0.01377376
SEG-032,2025-11-21,29,2025-12-20,0.98573546,0.01426454
SEG-032,2025-11-21,30,2025-12-21,0.98524475,0.01475525
SEG-033,2025-11-21,1,2025-11-22,0.99940066,0.00059934
SEG-033,2025-11-21,2,2025-11-23,0.99880147,0.00119853
SEG-033,2025-11-21,3,2025-11-24,0.99820243,0.00179757
SEG-033,2025-11-21,4,2025-11-25,0.99760354,0.00239646
SEG-033,2025-11-21,5,2025-11-26,0.99700481,0.00299519
SEG-033,2025-11-21,6,2025-11-27,0.99640623,0.00359377
SEG-033,2025-11-21,7,2025-11-28,0.99580781,0.00419219
SEG-033,2025-11-21,8,2025-11-29,0.99520954,0.00479046
SEG-033,2025-11-21,9,2025-11-30,0.99461142,0.00538858
SEG-033,2025-11-21,10,2025-12-01,0.99401346,0.00598654
SEG-033,2025-11-21,11,2025-12-02,0.99341566,0.00658434
SEG-033,2025-11-21,12,2025-12-03,0.99281801,0.00718199
SEG-033,2025-11-21,13,2025-12-04,0.99222052,0.00777948
SEG-033,2025-11-21,14,2025-12-05,0.99162319,0.00837681
SEG-033,2025-11-21,15,2025-12-06,0.99102601,0.00897399
SEG-033,2025-11-21,16,2025-12-07,0.99042899,0.00957101
SEG-033,2025-11-21,17,2025-12-08,0.98983213,0.01016787
SEG-033,2025-11-21,18,2025-12-09,0.98923542,0.01076458
SEG-033,2025-11-21,19,2025-12-10,0.98863888,0.01136112
SEG-033,2025-11-21,20,2025-12-11,0.98804249,0.01195751
SEG-033,2025-11-21,21,2025-12-12,0.98744626,0.01255374
SEG-033,2025-11-21,22,2025-12-13,0.9868502,0.0131498
SEG-033,2025-11-21,23,2025-12-14,0.98625429,0.01374571
SEG-033,2025-11-21,24,2025-12-15,0.98565854,0.01434146
SEG-033,2025-11-21,25,2025-12-16,0.98506296,0.01493704
SEG-033,2025-11-21,26,2025-12-17,0.98446753,0.01553247
SEG-033,2025-11-21,27,2025-12-18,0.98387227,0.01612773
SEG-033,2025-11-21,28,2025-12-19,0.98327717,0.01672283
SEG-033,2025-11-21,29,2025-12-20,0.98268223,0.01731777
SEG-033,2025-11-21,30,2025-12-21,0.98208745,0.01791255
SEG-034,2025-11-21,1,2025-11-22,0.99955849,0.00044151
SEG-034,2025-11-21,2,2025-11-23,0.99911703,0.00088297
SEG-034,2025-11-21,3,2025-11-24,0.9986756,0.0013244
SEG-034,2025-11-21,4,2025-11-25,0.99823422,0.00176578
SEG-034,2025-11-21,5,2025-11-26,0.99779289,0.00220711
SEG-034,2025-11-21,6,2025-11-27,0.99735159,0.00264841
SEG-034,2025-11-21,7,2025-11-28,0.99691034,0.00308966
SEG-034,2025-11-21,8,2025-11-29,0.99646914,0.00353086
SEG-034,2025-11-21,9,2025-11-30,0.99602798,0.00397202
SEG-034,2025-11-21,10,2025-12-01,0.99558686,0.00441314
SEG-034,2025-11-21,11,2025-12-02,0.99514579,0.00485421
SEG-034,2025-11-21,12,2025-12-03,0.99470476,0.00529524
SEG-034,2025-11-21,13,2025-12-04,0.99426378,0.00573622
SEG-034,2025-11-21,14,2025-12-05,0.99382285,0.00617715
SEG-034,2025-11-21,15,2025-12-06,0.99338196,0.00661804
SEG-034,2025-11-21,16,2025-12-07,0.99294111,0.00705889
SEG-034,2025-11-21,17,2025-12-08,0.99250032,0.00749968
SEG-034,2025-11-21,18,2025-12-09,0.99205957,0.00794043
SEG-034,2025-11-21,19,2025-12-10,0.99161887,0.00838113
SEG-034,2025-11-21,20,2025-12-11,0.99117821,0.00882179
SEG-034,2025-11-21,21,2025-12-12,0.99073761,0.00926239
SEG-034,2025-11-21,22,2025-12-13,0.99029705,0.00970295
SEG-034,2025-11-21,23,2025-12-14,0.98985654,0.01014346
SEG-034,2025-11-21,24,2025-12-15,0.98941607,0.01058393
SEG-034,2025-11-21,25,2025-12-16,0.98897566,0.01102434
SEG-034,2025-11-21,26,2025-12-17,0.9885353,0.0114647
SEG-034,2025-11-21,27,2025-12-18,0.98809498,0.01190502
SEG-034,2025-11-21,28,2025-12-19,0.98765472,0.01234528
SEG-034,2025-11-21,29,2025-12-20,0.9872145,0.0127855
SEG-034,2025-11-21,30,2025-12-21,0.98677433,0.01322567
SEG-035,2025-11-21,1,2025-11-22,0.99962649,0.00037351
SEG-035,2025-11-21,2,2025-11-23,0.99925299,0.00074701
SEG-035,2025-11-21,3,2025-11-24,0.99887951,0.00112049
SEG-035,2025-11-21,4,2025-11-25,0.99850603,0.00149397
SEG-035,2025-11-21,5,2025-11-26,0.99813257,0.00186743
SEG-035,2025-11-21,6,2025-11-27,0.99775911,0.00224089
SEG-035,2025-11-21,7,2025-11-28,0.99738567,0.00261433
SEG-035,2025-11-21,8,2025-11-29,0.99701224,0.00298776
SEG-035,2025-11-21,9,2025-11-30,0.99663883,0.00336117
SEG-035,2025-11-21,10,2025-12-01,0.99626542,0.00373458
SEG-035,2025-11-21,11,2025-12-02,0.99589203,0.00410797
SEG-035,2025-11-21,12,2025-12-03,0.99551865,0.00448135
SEG-035,2025-11-21,13,2025-12-04,0.99514528,0.00485472
SEG-035,2025-11-21,14,2025-12-05,0.99477193,0.00522807
SEG-035,2025-11-21,15,2025-12-06,0.99439859,0.00560141
SEG-035,2025-11-21,16,2025-12-07,0.99402526,0.00597474
SEG-035,2025-11-21,17,2025-12-08,0.99365195,0.00634805
SEG-035,2025-11-21,18,2025-12-09,0.99327865,0.00672135
SEG-035,2025-11-21,19,2025-12-10,0.99290537,0.00709463
SEG-035,2025-11-21,20,2025-12-11,0.9925321,0.0074679
SEG-035,2025-11-21,21,2025-12-12,0.99215884,0.00784116
SEG-035,2025-11-21,22,2025-12-13,0.9917856,0.0082144
SEG-035,2025-11-21,23,2025-12-14,0.99141238,0.00858762
SEG-035,2025-11-21,24,2025-12-15,0.99103917,0.00896083
SEG-035,2025-11-21,25,2025-12-16,0.99066598,0.00933402
SEG-035,2025-11-21,26,2025-12-17,0.9902928,0.0097072
SEG-035,2025-11-21,27,2025-12-18,0.98991964,0.01008036
SEG-035,2025-11-21,28,2025-12-19,0.9895465,0.0104535
SEG-035,2025-11-21,29,2025-12-20,0.98917337,0.01082663
SEG-035,2025-11-21,30,2025-12-21,0.98880026,0.01119974
SEG-036,2025-11-21,1,2025-11-22,0.99987815,0.00012185
SEG-036,2025-11-21,2,2025-11-23,0.99975627,0.00024373
SEG-036,2025-11-21,3,2025-11-24,0.99963437,0.00036563
SEG-036,2025-11-21,4,2025-11-25,0.99951244,0.00048756
SEG-036,2025-11-21,5,2025-11-26,0.99939048,0.00060952
SEG-036,2025-11-21,6,2025-11-27,0.9992685,0.0007315
SEG-036,2025-11-21,7,2025-11-28,0.99914648,0.00085352
SEG-036,2025-11-21,8,2025-11-29,0.99902444,0.00097556
SEG-036,2025-11-21,9,2025-11-30,0.99890238,0.00109762
SEG-036,2025-11-21,10,2025-12-01,0.99878029,0.00121971
SEG-036,2025-11-21,11,2025-12-02,0.99865817,0.00134183
SEG-036,2025-11-21,12,2025-12-03,0.99853602,0.00146398
SEG-036,2025-11-21,13,2025-12-04,0.99841385,0.00158615
SEG-036,2025-11-21,14,2025-12-05,0.99829165,0.00170835
SEG-036,2025-11-21,15,2025-12-06,0.99816942,0.00183058
SEG-036,2025-11-21,16,2025-12-07,0.99804717,0.00195283
SEG-036,2025-11-21,17,2025-12-08,0.99792489,0.00207511
SEG-036,2025-11-21,18,2025-12-09,0.99780259,0.00219741
SEG-036,2025-11-21,19,2025-12-10,0.99768026,0.00231974
SEG-036,2025-11-21,20,2025-12-11,0.9975579,0.0024421
SEG-036,2025-11-21,21,2025-12-12,0.99743552,0.00256448
SEG-036,2025-11-21,22,2025-12-13,0.99731311,0.00268689
SEG-036,2025-11-21,23,2025-12-14,0.99719067,0.00280933
SEG-036,2025-11-21,24,2025-12-15,0.99706821,0.00293179
SEG-036,2025-11-21,25,2025-12-16,0.99694572,0.00305428
SEG-036,2025-11-21,26,2025-12-17,0.99682321,0.00317679
SEG-036,2025-11-21,27,2025-12-18,0.99670067,0.00329933
SEG-036,2025-11-21,28,2025-12-19,0.99657811,0.00342189
SEG-036,2025-11-21,29,2025-12-20,0.99645551,0.00354449
SEG-036,2025-11-21,30,2025-12-21,0.9963329,0.0036671
SEG-037,2025-11-21,1,2025-11-22,0.99986008,0.00013992
SEG-037,2025-11-21,2,2025-11-23,0.99972014,0.00027986
SEG-037,2025-11-21,3,2025-11-24,0.99958016,0.00041984
SEG-037,2025-11-21,4,2025-11-25,0.99944016,0.00055984
SEG-037,2025-11-21,5,2025-11-26,0.99930013,0.00069987
SEG-037,2025-11-21,6,2025-11-27,0.99916006,0.00083994
SEG-037,2025-11-21,7,2025-11-28,0.99901998,0.00098002
SEG-037,2025-11-21,8,2025-11-29,0.99887986,0.00112014
SEG-037,2025-11-21,9,2025-11-30,0.99873971,0.00126029
SEG-037,2025-11-21,10,2025-12-01,0.99859954,0.00140046
SEG-037,2025-11-21,11,2025-12-02,0.99845934,0.00154066
SEG-037,2025-11-21,12,2025-12-03,0.99831911,0.00168089
SEG-037,2025-11-21,13,2025-12-04,0.99817885,0.00182115
SEG-037,2025-11-21,14,2025-12-05,0.99803856,0.00196144
SEG-037,2025-11-21,15,2025-12-06,0.99789825,0.00210175
SEG-037,2025-11-21,16,2025-12-07,0.99775791,0.00224209
SEG-037,2025-11-21,17,2025-12-08,0.99761754,0.00238246
SEG-037,2025-11-21,18,2025-12-09,0.99747714,0.00252286
SEG-037,2025-11-21,19,2025-12-10,0.99733671,0.00266329
SEG-037,2025-11-21,20,2025-12-11,0.99719626,0.00280374
SEG-037,2025-11-21,21,2025-12-12,0.99705578,0.00294422
SEG-037,2025-11-21,22,2025-12-13,0.99691527,0.00308473
SEG-037,2025-11-21,23,2025-12-14,0.99677474,0.00322526
SEG-037,2025-11-21,24,2025-12-15,0.99663418,0.00336582
SEG-037,2025-11-21,25,2025-12-16,0.99649359,0.00350641
SEG-037,2025-11-21,26,2025-12-17,0.99635297,0.00364703
SEG-037,2025-11-21,27,2025-12-18,0.99621233,0.00378767
SEG-037,2025-11-21,28,2025-12-19,0.99607166,0.00392834
SEG-037,2025-11-21,29,2025-12-20,0.99593096,0.00406904
SEG-037,2025-11-21,30,2025-12-21,0.99579024,0.00420976
SEG-038,2025-11-21,1,2025-11-22,0.99983518,0.00016482
SEG-038,2025-11-21,2,2025-11-23,0.99967033,0.00032967
SEG-038,2025-11-21,3,2025-11-24,0.99950545,0.00049455
SEG-038,2025-11-21,4,2025-11-25,0.99934054,0.00065946
SEG-038,2025-11-21,5,2025-11-26,0.9991756,0.0008244
SEG-038,2025-11-21,6,2025-11-27,0.99901063,0.00098937
SEG-038,2025-11-21,7,2025-11-28,0.99884563,0.00115437
SEG-038,2025-11-21,8,2025-11-29,0.99868061,0.00131939
SEG-038,2025-11-21,9,2025-11-30,0.99851555,0.00148445
SEG-038,2025-11-21,10,2025-12-01,0.99835046,0.00164954
SEG-038,2025-11-21,11,2025-12-02,0.99818535,0.00181465
SEG-038,2025-11-21,12,2025-12-03,0.99802021,0.00197979
SEG-038,2025-11-21,13,2025-12-04,0.99785503,0.00214497
SEG-038,2025-11-21,14,2025-12-05,0.99768983,0.00231017
SEG-038,2025-11-21,15,2025-12-06,0.9975246,0.0024754
SEG-038,2025-11-21,16,2025-12-07,0.99735935,0.00264065
SEG-038,2025-11-21,17,2025-12-08,0.99719406,0.00280594
SEG-038,2025-11-21,18,2025-12-09,0.99702874,0.00297126
SEG-038,2025-11-21,19,2025-12-10,0.9968634,0.0031366
SEG-038,2025-11-21,20,2025-12-11,0.99669803,0.00330197
SEG-038,2025-11-21,21,2025-12-12,0.99653263,0.00346737
SEG-038,2025-11-21,22,2025-12-13,0.9963672,0.0036328
SEG-038,2025-11-21,23,2025-12-14,0.99620174,0.00379826
SEG-038,2025-11-21,24,2025-12-15,0.99603626,0.00396374
SEG-038,2025-11-21,25,2025-12-16,0.99587075,0.00412925
SEG-038,2025-11-21,26,2025-12-17,0.99570521,0.00429479
SEG-038,2025-11-21,27,2025-12-18,0.99553964,0.00446036
SEG-038,2025-11-21,28,2025-12-19,0.99537404,0.00462596
SEG-038,2025-11-21,29,2025-12-20,0.99520842,0.00479158
SEG-038,2025-11-21,30,2025-12-21,0.99504277,0.00495723
SEG-039,2025-11-21,1,2025-11-22,0.99986079,0.00013921
SEG-039,2025-11-21,2,2025-11-23,0.99972154,0.00027846
SEG-039,2025-11-21,3,2025-11-24,0.99958227,0.00041773
SEG-039,2025-11-21,4,2025-11-25,0.99944297,0.00055703
SEG-039,2025-11-21,5,2025-11-26,0.99930364,0.00069636
SEG-039,2025-11-21,6,2025-11-27,0.99916429,0.00083571
SEG-039,2025-11-21,7,2025-11-28,0.9990249,0.0009751
SEG-039,2025-11-21,8,2025-11-29,0.99888549,0.00111451
SEG-039,2025-11-21,9,2025-11-30,0.99874604,0.00125396
SEG-039,2025-11-21,10,2025-12-01,0.99860657,0.00139343
SEG-039,2025-11-21,11,2025-12-02,0.99846708,0.00153292
SEG-039,2025-11-21,12,2025-12-03,0.99832755,0.00167245
SEG-039,2025-11-21,13,2025-12-04,0.99818799,0.00181201
SEG-039,2025-11-21,14,2025-12-05,0.99804841,0.00195159
SEG-039,2025-11-21,15,2025-12-06,0.9979088,0.0020912
SEG-039,2025-11-21,16,2025-12-07,0.99776916,0.00223084
SEG-039,2025-11-21,17,2025-12-08,0.9976295,0.0023705
SEG-039,2025-11-21,18,2025-12-09,0.99748981,0.00251019
SEG-039,2025-11-21,19,2025-12-10,0.99735009,0.00264991
SEG-039,2025-11-21,20,2025-12-11,0.99721034,0.00278966
SEG-039,2025-11-21,21,2025-12-12,0.99707056,0.00292944
SEG-039,2025-11-21,22,2025-12-13,0.99693076,0.00306924
SEG-039,2025-11-21,23,2025-12-14,0.99679093,0.00320907
SEG-039,2025-11-21,24,2025-12-15,0.99665107,0.00334893
SEG-039,2025-11-21,25,2025-12-16,0.99651119,0.00348881
SEG-039,2025-11-21,26,2025-12-17,0.99637127,0.00362873
SEG-039,2025-11-21,27,2025-12-18,0.99623134,0.00376866
SEG-039,2025-11-21,28,2025-12-19,0.99609137,0.00390863
SEG-039,2025-11-21,29,2025-12-20,0.99595138,0.00404862
SEG-039,2025-11-21,30,2025-12-21,0.99581136,0.00418864
SEG-040,2025-11-21,1,2025-11-22,0.9998981,0.0001019
SEG-040,2025-11-21,2,2025-11-23,0.99979617,0.00020383
SEG-040,2025-11-21,3,2025-11-24,0.99969423,0.00030577
SEG-040,2025-11-21,4,2025-11-25,0.99959225,0.00040775
SEG-040,2025-11-21,5,2025-11-26,0.99949025,0.00050975
SEG-040,2025-11-21,6,2025-11-27,0.99938823,0.00061177
SEG-040,2025-11-21,7,2025-11-28,0.99928618,0.00071382
SEG-040,2025-11-21,8,2025-11-29,0.99918411,0.00081589
SEG-040,2025-11-21,9,2025-11-30,0.99908201,0.00091799
SEG-040,2025-11-21,10,2025-12-01,0.99897989,0.00102011
SEG-040,2025-11-21,11,2025-12-02,0.99887774,0.00112226
SEG-040,2025-11-21,12,2025-12-03,0.99877557,0.00122443
SEG-040,2025-11-21,13,2025-12-04,0.99867338,0.00132662
SEG-040,2025-11-21,14,2025-12-05,0.99857116,0.00142884
SEG-040,2025-11-21,15,2025-12-06,0.99846891,0.00153109
SEG-040,2025-11-21,16,2025-12-07,0.99836665,0.00163335
SEG-040,2025-11-21,17,2025-12-08,0.99826435,0.00173565
SEG-040,2025-11-21,18,2025-12-09,0.99816204,0.00183796
SEG-040,2025-11-21,19,2025-12-10,0.9980597,0.0019403
SEG-040,2025-11-21,20,2025-12-11,0.99795733,0.00204267
SEG-040,2025-11-21,21,2025-12-12,0.99785495,0.00214505
SEG-040,2025-11-21,22,2025-12-13,0.99775254,0.00224746
SEG-040,2025-11-21,23,2025-12-14,0.9976501,0.0023499
SEG-040,2025-11-21,24,2025-12-15,0.99754764,0.00245236
SEG-040,2025-11-21,25,2025-12-16,0.99744516,0.00255484
SEG-040,2025-11-21,26,2025-12-17,0.99734265,0.00265735
SEG-040,2025-11-21,27,2025-12-18,0.99724012,0.00275988
SEG-040,2025-11-21,28,2025-12-19,0.99713757,0.00286243
SEG-040,2025-11-21,29,2025-12-20,0.99703499,0.00296501
SEG-040,2025-11-21,30,2025-12-21,0.99693239,0.00306761
SEG-041,2025-11-21,1,2025-11-22,0.99984286,0.00015714
SEG-041,2025-11-21,2,2025-11-23,0.99968569,0.00031431
SEG-041,2025-11-21,3,2025-11-24,0.99952849,0.00047151
SEG-041,2025-11-21,4,2025-11-25,0.99937126,0.00062874
SEG-041,2025-11-21,5,2025-11-26,0.999214,0.000786
SEG-041,2025-11-21,6,2025-11-27,0.99905671,0.00094329
SEG-041,2025-11-21,7,2025-11-28,0.9988994,0.0011006
SEG-041,2025-11-21,8,2025-11-29,0.99874205,0.00125795
SEG-041,2025-11-21,9,2025-11-30,0.99858467,0.00141533
SEG-041,2025-11-21,10,2025-12-01,0.99842727,0.00157273
SEG-041,2025-11-21,11,2025-12-02,0.99826984,0.00173016
SEG-041,2025-11-21,12,2025-12-03,0.99811237,0.00188763
SEG-041,2025-11-21,13,2025-12-04,0.99795488,0.00204512
SEG-041,2025-11-21,14,2025-12-05,0.99779736,0.00220264
SEG-041,2025-11-21,15,2025-12-06,0.99763982,0.00236018
SEG-041,2025-11-21,16,2025-12-07,0.99748224,0.00251776
SEG-041,2025-11-21,17,2025-12-08,0.99732463,0.00267537
SEG-041,2025-11-21,18,2025-12-09,0.997167,0.002833
SEG-041,2025-11-21,19,2025-12-10,0.99700934,0.00299066
SEG-041,2025-11-21,20,2025-12-11,0.99685165,0.00314835
SEG-041,2025-11-21,21,2025-12-12,0.99669393,0.00330607
SEG-041,2025-11-21,22,2025-12-13,0.99653619,0.00346381
SEG-041,2025-11-21,23,2025-12-14,0.99637841,0.00362159
SEG-041,2025-11-21,24,2025-12-15,0.99622061,0.00377939
SEG-041,2025-11-21,25,2025-12-16,0.99606278,0.00393722
SEG-041,2025-11-21,26,2025-12-17,0.99590492,0.00409508
SEG-041,2025-11-21,27,2025-12-18,0.99574704,0.00425296
SEG-041,2025-11-21,28,2025-12-19,0.99558913,0.00441087
SEG-041,2025-11-21,29,2025-12-20,0.99543119,0.00456881
SEG-041,2025-11-21,30,2025-12-21,0.99527322,0.00472678
